Ewe/V,<I>/mA
-0.17686358,0.0009600009423727986
-0.17636171,0.000959322210999545
-0.17584501,0.000958549162330913
-0.17535184,0.0009578231667412042
-0.17484744,0.0009570683757407944
-0.17437635,0.0009563193222371984
-0.17387873,0.0009558121902208186
-0.17336519,0.0009552213350953292
-0.17288604,0.0009543576963079796
-0.17236999,0.000953546790562408
-0.1718751,0.000952774357924846
-0.17136775,0.0009520233124257454
-0.17088795,0.0009511576649351323
-0.17038722,0.0009502173574302028
-0.16990036,0.0009494603039422976
-0.16937453,0.0009487594603948962
-0.16887161,0.0009478963497881692
-0.16836403,0.0009470701086145128
-0.16787787,0.000946308067257092
-0.16735183,0.0009453895232851528
-0.16686308,0.0009444665369472484
-0.16636847,0.000943636189832538
-0.16586576,0.0009428117481110002
-0.16536476,0.0009417643187690488
-0.16486247,0.0009408168562340913
-0.16435468,0.0009398720192418976
-0.16385113,0.0009388743515214884
-0.16334777,0.0009380362951358426
-0.16285945,0.0009372104319935736
-0.16235298,0.0009362737581358124
-0.16187827,0.0009352970585125736
-0.16139743,0.0009343984204827452
-0.16089046,0.0009334608792549412
-0.16037652,0.0009323906008460274
-0.1598666,0.000931365579567172
-0.15935759,0.0009304068394172822
-0.15885866,0.0009293955958532396
-0.15836062,0.0009284229110764728
-0.15786617,0.0009274096520567964
-0.15736221,0.0009262803423216322
-0.15686607,0.0009252181691947616
-0.15636423,0.000924237189152608
-0.1558577,0.0009232333582918726
-0.15536687,0.0009221585014682048
-0.15487073,0.000921186919084804
-0.15437652,0.0009201158629568684
-0.15388125,0.0009189454432527252
-0.15336116,0.0009178867484378304
-0.15288389,0.0009168749733092902
-0.15236974,0.000915881972980948
-0.15186153,0.0009149387835711512
-0.15138257,0.0009138468848067096
-0.15089957,0.0009127114334896072
-0.15038882,0.0009115782451300644
-0.1498965,0.0009105256119962876
-0.14938362,0.0009094067964825716
-0.14888792,0.000908333024940311
-0.14835402,0.0009073139434029286
-0.14786892,0.0009063072030410764
-0.14738128,0.0009051915256821824
