Ewe/V,<I>/mA
-0.12861405,0.0009310335870530394
-0.12812343,0.0009380940228530324
-0.12762816,0.000945177225259146
-0.12712434,0.000952349981169498
-0.12664884,0.0009592401660888232
-0.12612705,0.0009662086844467966
-0.12562136,0.0009733055291386954
-0.12513244,0.0009801361081406023
-0.12461488,0.00098734068362521
-0.12411875,0.0009945285172660882
-0.12363726,0.001001756074267045
-0.12313922,0.001009147341000265
-0.12262464,0.001016238162130187
-0.12214633,0.001023053808711229
-0.12163747,0.0010305159059364
-0.12113689,0.001038073531769136
-0.12063164,0.001045233214999488
-0.12014208,0.001052605259853106
-0.11963129,0.00105975046129453
-0.11911823,0.001066814287359766
-0.11865137,0.001074280467879296
-0.11813868,0.001082023167664713
-0.11763852,0.001089194982206984
-0.11713263,0.001096183193348467
-0.11265751,0.001173851347293413
-0.11216134,0.001178194167606931
-0.11168265,0.001184432658057492
-0.11118141,0.001191339309486832
-0.11068464,0.001198603633518492
-0.11018469,0.001205783183616367
-0.10966925,0.001212731793606913
-0.1092022,0.001219773627343344
-0.10869201,0.00122719654571688
-0.10819106,0.001234877751779063
-0.10767774,0.001242751382960706
-0.10718225,0.001250416145248217
-0.10667997,0.001257725400878203
-0.10617769,0.001265303258589014
-0.10569939,0.001272882719840034
-0.10518861,0.001280535831028824
-0.10467042,0.001288228980599715
-0.1041728,0.00129599832736723
-0.10367541,0.001303725565607976
-0.10316824,0.001311340944623763
-0.10268357,0.001319015631991164
-0.10218214,0.00132698464491383
-0.10168898,0.001335086031758689
-0.10119412,0.001343400241681529
-0.10067806,0.001351402047509538
-0.10017047,0.001359184988325943
-0.099666908,0.001367161091804042
-0.099183723,0.001375142320116363
-0.098694168,0.001382886802107186
-0.098180652,0.001390936707105495
-0.097674407,0.001399360522547195
-0.097177558,0.001407590304383866
-0.096673578,0.001415881838949175
-0.096178725,0.001424064337765294
-0.095682807,0.001432003393414628
-0.095198356,0.001440241748814179
-0.094681017,0.001448587052571522
-0.094168976,0.001456462910465669
-0.093692102,0.001464829791271193
-0.093157604,0.001473285419773741
-0.092673995,0.001481615412760422
-0.092177659,0.001490037853795066
-0.091684081,0.001498285039647097
-0.09118519,0.001506158887490588
-0.090675697,0.001514259891135031
-0.090174049,0.001522752186065984
-0.089671552,0.00153135787480063
-0.089172244,0.001539899769812583
-0.088681631,0.001548349938713257
-0.088202477,0.001556971843388912
-0.087697648,0.001565489517815877
-0.087200031,0.001573942578774959
-0.086683743,0.001582379009859228
-0.086181551,0.001591042199965604
-0.085685126,0.0015995688599004
-0.085193664,0.001607940455195835
-0.084674411,0.001616459879894852
-0.084184229,0.001625404740075793
-0.083675787,0.001634436034860468
-0.083201714,0.001643082759983372
-0.082709782,0.001651304701299604
-0.082196295,0.001659722777225803
-0.081686392,0.001668845947413643
-0.081191115,0.00167782073522512
-0.080700286,0.001687301064386569
-0.080187395,0.001696079594020617
-0.07970272,0.00170413351750337
-0.079187751,0.001712449136692523
-0.078688189,0.001721326724186335
-0.078190356,0.001730531049057998
-0.07768999,0.001739473155154238
-0.077202342,0.00174801277872003
-0.076713637,0.001757538145789623
-0.076207109,0.001766467674449946
-0.075713746,0.001775311373488936
-0.075198576,0.001784369985599367
-0.074696459,0.00179308100039768
-0.074171484,0.00180213504063431
-0.073681712,0.001810829584967547
-0.073184304,0.001819487464402934
-0.072713837,0.001828535170244762
-0.072214752,0.001838073786563685
-0.071706191,0.001847230637079145
-0.071210817,0.001856228991528042
-0.070688389,0.001865656823577386
-0.070198409,0.001875274861554827
-0.06969782,0.001884516120265261
-0.069205508,0.001893437380742942
-0.0687062,0.001902350634972443
-0.068195432,0.00191179982519114
-0.067688406,0.001921510243383932
-0.067209758,0.001930723436763161
-0.066698134,0.00193966177121857
-0.066203065,0.001948679331151119
-0.065716051,0.001958136456475283
-0.065200418,0.001967885502650729
-0.064718708,0.001977434540835758
-0.064221725,0.001986385475422001
-0.063712873,0.001995671037918693
-0.063192345,0.002005545220324874
-0.062708095,0.002015143165071674
-0.062198814,0.002024248897483902
-0.061713506,0.002033943025809188
-0.061192136,0.002043611873146067
-0.060713183,0.002052804036119835
-0.060215995,0.002061884573434241
-0.059721343,0.002071496512615803
-0.059222456,0.00208117391243663
-0.058713388,0.002091002434705553
-0.058210474,0.002100939833595751
-0.057712436,0.002110422134002739
-0.057222668,0.002119855286393971
-0.056732871,0.002129665161341575
-0.056213435,0.002139634501536085
-0.055703096,0.002149715809705579
-0.055190213,0.002159167814911434
-0.054698534,0.002168655939857232
-0.054217041,0.002178225675177404
-0.053723242,0.002188150224456981
-0.053221405,0.0021983908868468
-0.052720167,0.002208146787274438
-0.052215762,0.002218022674141038
-0.051728331,0.002228167379885071
-0.051228385,0.002238074370123078
-0.050721228,0.002247792042369308
-0.050228275,0.002257638901129316
-0.049719419,0.002268266239466535
-0.049214266,0.002278409381909569
-0.048726521,0.002287537047609308
-0.048224241,0.00229737635985388
-0.047736168,0.002307444590432743
-0.047219254,0.002317510464948734
-0.046741366,0.002327707091926298
-0.046215329,0.002338054300775261
-0.045690104,0.00234784559641951
-0.045203343,0.002357823971477862
-0.044712942,0.002367851244613375
-0.044220414,0.002377704902082094
-0.043714531,0.002387613048658416
-0.043211397,0.0023976403398491
-0.042705934,0.002407985668267221
-0.042207684,0.002417618939135641
-0.041714896,0.002427689068023646
-0.041215215,0.002438133312723408
-0.040717389,0.002447884342809972
-0.040217437,0.002457704352477944
-0.039720673,0.002467650453682943
-0.039200574,0.002478124265541767
-0.038709745,0.002488668254820234
-0.03823534,0.002499177125212818
-0.037721731,0.002510089621258274
-0.037221994,0.002521132328385856
-0.036748134,0.002531789788648625
-0.036237791,0.002541770217821639
-0.035750363,0.002551666046471206
-0.035221566,0.002562629036859745
-0.034730271,0.002573469210734773
-0.034228884,0.002583426869629578
-0.033731479,0.002593599782374917
-0.033235557,0.002604018500143732
-0.032710165,0.002614931258129359
-0.032215517,0.002625681489277026
-0.031734444,0.002635999804489854
-0.031245315,0.002646579327119973
-0.030758632,0.002657178973525277
-0.030258145,0.002668498288214863
-0.02975077,0.002679418958669647
-0.02921837,0.002689794209867674
-0.028719908,0.002699906315818353
-0.028229078,0.002710383445513873
-0.027746737,0.002721189539577749
-0.027228577,0.002732434569358878
-0.026725419,0.002743524106874777
-0.026220808,0.002754077323684397
-0.025722343,0.002765175052142396
-0.02523003,0.002776188295414338
-0.024732629,0.002786687526235315
-0.024235861,0.002797123499341843
-0.023753304,0.002807687270871143
-0.023243846,0.00281853962652541
-0.022744926,0.00282910084071638
-0.022216342,0.002839662398198724
-0.021750968,0.002850849019995189
-0.021250384,0.002861556726943312
-0.020726893,0.002872434192492319
-0.020226307,0.002884160589019302
-0.019729245,0.00289562219599114
-0.01923405,0.002906726867270962
-0.018758703,0.002916936205346478
-0.018237758,0.002927833824220141
-0.017746508,0.002939046005377789
-0.017237015,0.002949896863019261
-0.016740885,0.002960687843302293
-0.016238391,0.002972157825112204
-0.015732717,0.002983168804997868
-0.015235738,0.002994127979575371
-0.014715003,0.003005153229255309
-0.014222266,0.003016414783983408
-0.013733347,0.003027724624930502
-0.01324231,0.003038407862024722
-0.012739392,0.003049702027325386
-0.012237138,0.003060850913780909
-0.011738223,0.003072275745647925
-0.011234243,0.003083398450851552
-0.010725601,0.003094095735664101
-0.010231592,0.003104881956931899
-0.009738219,0.003116105574278036
-0.0092399688,0.003128093528276713
-0.0087493733,0.003139965161248155
-0.0082292547,0.003150784903684537
-0.0077269734,0.003160687978918372
-0.0072308434,0.003171909848417816
-0.0067319563,0.00318401946936285
-0.0062364633,0.003195362827412927
-0.0057515744,0.003206764684701158
-0.0052395361,0.003218476776425991
-0.0047509735,0.003230033302367041
-0.0042591547,0.003241397149395191
-0.0037532675,0.003251760061916518
-0.0032495011,0.0032627228264809
-0.0027357661,0.00327460782567935
-0.0022421817,0.003286068398867623
-0.0017415971,0.003296845879823981
-0.0012308394,0.003308565615005952
-0.00094564696,0.003315857136234021
-0.0007824268,0.00331819237520297
-0.00055090018,0.00332288503984994
-0.00026466162,0.003310989476395416
-0.00042968473,0.003272669878680497
-0.0009270875,0.003238216856886904
-0.0014420953,0.003215259083339736
-0.0019581639,0.003197232823435175
-0.0024407185,0.003181282885769313
-0.0029571278,0.003164509908728443
-0.003447402,0.003148207991789283
-0.0039526527,0.003131992992065423
-0.0044394499,0.003116335290272852
-0.0049162777,0.003100649113076989
-0.0054444359,0.003085040684069375
-0.0059333546,0.003070210422501309
-0.0064377571,0.003055928605640981
-0.0069315205,0.003041702615965057
-0.0074433796,0.003025035281434968
-0.0079592355,0.00300911804084468
-0.0084451847,0.002997118125441123
-0.0089370729,0.002984528818935225
-0.0094225965,0.002969213204104801
-0.0099151209,0.002954536231333835
-0.010413508,0.002942188210639383
-0.010927743,0.002928888794957417
-0.011419632,0.002913915308319565
-0.011939516,0.002900123478159211
-0.012437132,0.002886607104974924
-0.012906323,0.002871818855055613
-0.013441058,0.002856880506981366
-0.013939734,0.002843743410873383
-0.014425049,0.002831045993865522
-0.014926691,0.002818138918007251
-0.015423245,0.002804900954759902
-0.015924253,0.002791809850249495
-0.016427809,0.002779168735961082
-0.016916089,0.002766107870330509
-0.017434279,0.002752507202751955
-0.017914044,0.002739380493561462
-0.018408297,0.002726391924995741
-0.018912485,0.002712549908513519
-0.019404799,0.002699818156273702
-0.019915774,0.002687659180621811
-0.020420391,0.002675792515489148
-0.020904005,0.00266293903728689
-0.021417951,0.002651051162198817
-0.021917475,0.002640175634994317
-0.022422725,0.002627730805855853
-0.022924159,0.002615359605341734
-0.023418169,0.002602664335561861
-0.023917481,0.002589531072536136
-0.024414033,0.002577364436378791
-0.024911441,0.002565266293122134
-0.025397258,0.002552407961287889
-0.025903273,0.002539953612506869
-0.026412979,0.002528011290350046
-0.026914412,0.002516098385698294
-0.027398873,0.00250447913654002
-0.027887579,0.002492573322443702
-0.028389651,0.002480443986887286
-0.028900392,0.002468462305175598
-0.029371727,0.002456621680283679
-0.029897977,0.002445153392424491
-0.030412352,0.002434022502307526
-0.030913994,0.002422009425505106
-0.031412035,0.002409743450967929
-0.031896502,0.002398349820901385
-0.032408535,0.002387416727961618
-0.032909695,0.002375899160419168
-0.03338892,0.002363720620686998
-0.03388717,0.002352658609365958
-0.034397513,0.002342523621067551
-0.034905307,0.002330877330408569
-0.035399951,0.002319152943662764
-0.035913903,0.002307355228199238
-0.036397316,0.002295653560823467
-0.036901917,0.002284467275819258
-0.037402079,0.002273568583607111
-0.037906691,0.00226267233126607
-0.038401123,0.002251738679424983
-0.038892377,0.002240658747150862
-0.039393172,0.002228638097693442
-0.039889086,0.002217176603422823
-0.0403919,0.002206874965985976
-0.040884741,0.002195889583499931
-0.041389782,0.002184930069671721
-0.041886333,0.002174096670825272
-0.042396255,0.002163147050952014
-0.04291147,0.002152625528213801
-0.043393392,0.002142442893711172
-0.043882892,0.002131808607208033
-0.044401769,0.002120879707002097
-0.044897266,0.00211029406717798
-0.045389574,0.002099769644027459
-0.045901403,0.002089360042225085
-0.046393503,0.002079065139157503
-0.046895571,0.002068613920225004
-0.047420811,0.00205801777227669
-0.047888465,0.002047077719503753
-0.048394568,0.002036431747978049
-0.048881788,0.002025942115223098
-0.049388953,0.00201595231057447
-0.049874052,0.002006019905955458
-0.050385237,0.0019957454159912
-0.05089049,0.001985246519594775
-0.051379409,0.001975054458577666
-0.051893141,0.001964997316665381
