time/s,Ewe/V
266502.7217686931,-0.1840013
266512.7219612424,-0.18395931
266522.7221537917,-0.18401277
266532.722346341,-0.18395168
266542.7225388903,-0.18398985
266552.7227314394,-0.18408149
266562.7229239889,-0.18408148
266572.7231165385,-0.18416166
266582.723309088,-0.18413876
266592.7235016376,-0.18416166
266602.7236941871,-0.18407767
266612.7238867367,-0.18408148
266622.7240792862,-0.18408531
266632.7242718358,-0.18410057
266642.7244643853,-0.18412349
266652.7246569349,-0.18410821
266662.7248494844,-0.1841044
266672.7250420339,-0.18408911
266682.7252345835,-0.18413495
266692.725427133,-0.1841044
266702.7256196826,-0.18416549
266712.7258122321,-0.18414257
266722.7260047817,-0.1841502
266732.7261973312,-0.1841464
266742.7263898808,-0.18423039
266752.7265824303,-0.18418075
266762.7267749794,-0.18427239
266772.7269675285,-0.18420748
266782.7271600775,-0.18424566
266792.7273526266,-0.18424183
266802.7275451757,-0.18429147
266812.7277377248,-0.1842953
266822.7279302739,-0.18426856
266832.7281228229,-0.18426092
266842.728315372,-0.18422274
266852.7285079211,-0.1842113
266862.7287004702,-0.18421893
266872.7288930193,-0.18425331
266882.7290855683,-0.18428002
266892.7292781174,-0.18424948
266902.7294706665,-0.18430293
266912.7296632156,-0.18425329
266922.7298557647,-0.18422276
266932.7300483137,-0.18424183
266942.7302408628,-0.1842953
266952.7304334119,-0.18446711
266962.730625961,-0.18450147
266972.7308185101,-0.18449765
266982.7310110591,-0.184532
266992.7312036082,-0.184616
267002.7313961573,-0.18462363
267012.7315887064,-0.18458928
267022.7317812555,-0.18461983
267032.7319738045,-0.18460074
267042.7321663536,-0.18461983
267052.7323589027,-0.18458547
267062.7325514518,-0.18453965
267072.7327440009,-0.18455109
267082.7329365499,-0.18466946
267092.733129099,-0.18454346
267102.7333216481,-0.18457401
267112.7335141972,-0.18468474
267122.7337067463,-0.18476109
267132.7338992953,-0.18478781
267142.7340918444,-0.18471527
267152.7342843935,-0.18469618
267162.7344769426,-0.18475726
267172.7346694916,-0.18477635
267182.7348620407,-0.18474965
267192.7350545898,-0.18468855
267202.7352471389,-0.18465801
267212.735439688,-0.18469618
267222.735632237,-0.18468092
267232.7358247861,-0.18474582
267242.7360173352,-0.18468474
267252.7362098843,-0.18470383
267262.7364024334,-0.18468092
267272.7365949824,-0.1847
267282.7367875315,-0.18475346
267292.7369800806,-0.18469237
267302.7371726297,-0.18470381
267312.7373651788,-0.18470763
267322.7375577278,-0.18470764
267332.7377502769,-0.1847191
267342.737942826,-0.1847
267352.7381353751,-0.18540251
267362.7383279242,-0.18532616
267372.7385204732,-0.1852078
267382.7387130223,-0.18503599
267392.7389055714,-0.18502453
267402.7390981205,-0.1849329
267412.7392906696,-0.1849329
267422.7394832186,-0.18481073
267432.7396757677,-0.18478018
267442.7398683168,-0.18474965
267452.7400608659,-0.18473436
267462.740253415,-0.18473817
267472.740445964,-0.18468091
267482.7406385131,-0.18468854
267492.7408310622,-0.18468472
267502.7410236113,-0.1847191
267512.7412161604,-0.18471146
267522.7414087094,-0.18466184
267532.7416012585,-0.18467709
267542.7417938076,-0.18464655
267552.7419863567,-0.18467709
267562.7421789058,-0.18470764
267572.7423714553,-0.18477255
267582.7425640048,-0.18478018
267592.7427565544,-0.18476491
267602.7429491039,-0.18483365
267612.7431416535,-0.18475728
267622.743334203,-0.18502453
267632.7435267526,-0.1849978
267642.7437193021,-0.18503599
267652.7439118517,-0.18502454
267662.7441044012,-0.18505126
267672.7442969508,-0.18497489
267682.7444895003,-0.18497489
267692.7446820498,-0.18497489
267702.7448745994,-0.18502454
267712.7450671489,-0.18503217
267722.7452596985,-0.18507418
267732.745452248,-0.18499018
267742.7456447976,-0.18507035
267752.7458373471,-0.18503217
267762.7460298967,-0.18513526
267772.746222446,-0.18508944
267782.7464149953,-0.18521161
267792.7466075446,-0.18542543
267802.7468000939,-0.18534143
267812.7469926432,-0.18532999
267822.7471851921,-0.18527652
267832.7473777414,-0.18528415
267842.7475702907,-0.18526125
267852.74776284,-0.18524979
267862.7479553893,-0.18528035
267872.7481479388,-0.18527269
267882.7483404882,-0.18520015
267892.7485330376,-0.18531089
267902.748725587,-0.18543687
267912.7489181365,-0.18542925
267922.7491106859,-0.18540251
267932.7493032353,-0.1853987
267942.7494957848,-0.18541016
267952.7496883344,-0.18542543
267962.7498808838,-0.18538725
267972.7500734333,-0.18548651
267982.7502659827,-0.18552089
267992.7504585321,-0.18554378
268002.7506510815,-0.18553233
268012.7508436308,-0.18553615
268022.7510361802,-0.18552469
268032.7512287296,-0.18557434
268042.751421279,-0.18557814
268052.7516138285,-0.18559341
268062.7518063779,-0.18559724
268072.7519989272,-0.18555523
268082.7521914765,-0.18567359
268092.7523840254,-0.18571179
268102.7525765747,-0.18579958
268112.752769124,-0.1858454
268122.7529616733,-0.18590267
268132.7531542226,-0.18588741
268142.7533467722,-0.18595614
268152.7535393215,-0.18600959
268162.7537318708,-0.18600194
268172.7539244201,-0.1859905
268182.7541169696,-0.18591031
268192.7543095192,-0.1860134
268202.7545020687,-0.18602867
268212.7546946183,-0.18599813
268222.7548871678,-0.18600577
268232.7550797174,-0.18604395
268242.7552722669,-0.18604776
268252.7554648165,-0.18603249
268262.755657366,-0.18611649
268272.7558499156,-0.18608975
268282.7560424651,-0.18612795
268292.7562350146,-0.18613558
268302.7564275642,-0.18625776
268312.7566201137,-0.18630739
268322.7568126633,-0.18631501
268332.7570052128,-0.18634175
268342.7571977624,-0.18635321
268352.7573903119,-0.18632266
268362.757582861,-0.18646774
268372.7577754105,-0.18657464
268382.7579679601,-0.18655555
268392.7581605092,-0.18658228
268402.7583530582,-0.18657465
268412.7585456073,-0.1866052
268422.7587381564,-0.18657847
268432.7589307055,-0.18651737
268442.7591232546,-0.18649828
268452.7593158036,-0.18650211
268462.7595083527,-0.18641049
268472.7597009018,-0.18646011
268482.7598934509,-0.18640284
268492.760086,-0.18638374
268502.760278549,-0.18644483
268512.7604710981,-0.18645248
268522.7606636472,-0.18675792
268532.7608561963,-0.1867732
268542.7610487454,-0.18670064
268552.7612412944,-0.18676172
268562.7614338435,-0.18671592
268572.7616263926,-0.18668918
268582.7618189417,-0.186777
268592.7620114908,-0.18679991
268602.7622040398,-0.18686101
268612.7623965889,-0.18695264
268622.762589138,-0.18685336
268632.7627816871,-0.18684573
268642.7629742362,-0.18682663
268652.7631667852,-0.18682282
268662.7633593343,-0.18686864
268672.7635518834,-0.18682282
268682.7637444325,-0.18685718
268692.7639369816,-0.18689537
268702.7641295306,-0.18689154
268712.7643220797,-0.18692973
268722.7645146288,-0.18692972
268732.7647071779,-0.18699463
268742.764899727,-0.18704045
268752.765092276,-0.1870328
268762.7652848251,-0.18710917
268772.7654773742,-0.18709007
268782.7656699233,-0.18704808
268792.7658624724,-0.18717408
268802.7660550214,-0.18721607
268812.7662475705,-0.18724662
268822.7664401196,-0.18726571
268832.7666326687,-0.18731916
268842.7668252178,-0.18730007
268852.7670177668,-0.18729626
268862.7672103159,-0.18723135
268872.767402865,-0.18724661
268882.7675954141,-0.18731534
268892.7677879632,-0.18737262
268902.7679805122,-0.18742989
268912.7681730613,-0.18744516
268922.7683656104,-0.18749861
268932.7685581595,-0.18749861
268942.7687507086,-0.18746425
268952.7689432576,-0.18746425
268962.7691358067,-0.18752152
268972.7693283558,-0.18754824
268982.7695209049,-0.18751769
268992.7697134539,-0.18753298
269002.769906003,-0.18755969
269012.7700985521,-0.18765132
269022.7702911012,-0.1876017
269032.7704836503,-0.18761316
269042.7706761993,-0.18762843
269052.7708687484,-0.18767424
269062.7710612975,-0.18769333
269072.7712538466,-0.1876857
269082.7714463957,-0.18776205
269092.7716389447,-0.18774296
269102.7718314938,-0.18774678
269112.7720240429,-0.18780787
269122.772216592,-0.18778495
269132.7724091411,-0.18781932
269142.7726016901,-0.1877926
269152.7727942392,-0.18780404
269162.7729867883,-0.18784605
269172.7731793374,-0.18789187
269182.7733718865,-0.18786895
269192.773564436,-0.18790331
269202.7737569856,-0.18801023
269212.7739495351,-0.18799496
269222.7741420846,-0.18793769
269232.7743346342,-0.18800259
269242.7745271837,-0.18796822
